id,user_id_original,region
1855,2255,rural
1856,2256,north
1857,2257,south
1858,2258,east
1859,2259,west
1860,2260,central
1861,2261,metro
1862,2262,coastal
1863,2263,rural
1864,2264,north
1865,2265,south
1866,2266,east
1867,2267,west
1868,2268,central
1869,2269,metro
1870,2270,coastal
1871,2271,rural
1872,2274,east
1873,2275,west
1874,2278,coastal
1875,2279,rural
1876,2281,south
1877,2282,east
1878,2283,west
1879,2284,central
1880,2285,metro
1881,2286,coastal
1882,2288,north
1883,2291,west
1884,2292,central
1885,2294,coastal
1886,2295,rural
1887,2296,north
1888,2297,south
1889,2298,east
1890,2299,west
1891,2301,metro
1892,2303,rural
1893,2304,north
1894,2305,south
1895,2308,central
1896,2309,metro
1897,2312,north
1898,2313,south
1899,2314,east
1900,2316,central
1901,2317,metro
1902,2318,coastal
1903,2319,rural
1904,2320,north
1905,2322,east
1906,2323,west
1907,2325,metro
1908,2326,coastal
1909,2328,north
1910,2330,east
1911,2331,west
1912,2332,central
1913,2333,metro
1914,2334,coastal
1915,2335,rural
1916,2336,north
1917,2337,south
1918,2338,east
1919,2339,west
1920,2340,central
1921,2341,metro
1922,2342,coastal
1923,2343,rural
1924,2344,north
1925,2345,south
1926,2346,east
1927,2347,west
1928,2348,central
1929,2349,metro
1930,2350,coastal
1931,2351,rural
1932,2352,north
1933,2353,south
1934,2355,west
1935,2356,central
1936,2357,metro
1937,2358,coastal
1938,2359,rural
1939,2361,south
1940,2362,east
1941,2363,west
1942,2364,central
1943,2367,rural
1944,2369,south
1945,2370,east
1946,2371,west
1947,2372,central
1948,2373,metro
1949,2374,coastal
1950,2376,north
1951,2378,east
1952,2379,west
1953,2381,metro
1954,2382,coastal
1955,2383,rural
1956,2384,north
1957,2385,south
1958,2386,east
1959,2390,coastal
1960,2391,rural
1961,2393,south
1962,2394,east
1963,2395,west
1964,2396,central
1965,2397,metro
1966,2398,coastal
1967,2399,rural
1968,2400,north
1969,2401,south
1970,2403,west
1971,2404,central
1972,2407,rural
1973,2408,north
1974,2409,south
1975,2410,east
1976,2412,central
1977,2413,metro
1978,2414,coastal
1979,2416,north
1980,2417,south
1981,2418,east
1982,2419,west
1983,2422,coastal
1984,2423,rural
1985,2424,north
1986,2425,south
1987,2426,east
1988,2427,west
1989,2429,metro
1990,2430,coastal
1991,2431,rural
1992,2432,north
1993,2434,east
1994,2435,west
1995,2436,central
1996,2438,coastal
1997,2439,rural
1998,2440,north
1999,2443,west
2000,2444,central
2001,2445,metro
2002,2447,rural
2003,2448,north
2004,2450,east
2005,2452,central
2006,2454,coastal
2007,2455,rural
2008,2456,north
2009,2458,east
2010,2459,west
2011,2460,central
2012,2461,metro
2013,2462,coastal
2014,2463,rural
2015,2464,north
2016,2465,south
2017,2467,west
2018,2468,central
2019,2469,metro
2020,2470,coastal
2021,2471,rural
2022,2473,south
2023,2476,central
2024,2477,metro
2025,2480,north
2026,2481,south
2027,2482,east
2028,2483,west
2029,2484,central
2030,2485,metro
2031,2486,coastal
2032,2487,rural
2033,2488,north
2034,2490,east
2035,2491,west
2036,2493,metro
2037,2494,coastal
2038,2495,rural
2039,2496,north
2040,2497,south
2041,2498,east
2042,2499,west
2043,2500,central
2044,2502,coastal
2045,2503,rural
2046,2504,north
2047,2505,south
2048,2506,east
2049,2507,west
2050,2508,central
2051,2509,metro
2052,2510,coastal
2053,2512,north
2054,2513,south
2055,2514,east
2056,2518,coastal
2057,2519,rural
2058,2520,north
2059,2521,south
2060,2522,east
2061,2523,west
2062,2524,central
2063,2527,rural
2064,2528,north
2065,2529,south
2066,2530,east
2067,2531,west
2068,2532,central
2069,2533,metro
2070,2535,rural
2071,2536,north
2072,2537,south
2073,2539,west
2074,2540,central
2075,2541,metro
2076,2544,north
2077,2545,south
2078,2546,east
2079,2547,west
2080,2548,central
2081,2549,metro
2082,2550,coastal
2083,2551,rural
2084,2554,east
2085,2555,west
2086,2556,central
2087,2557,metro
2088,2558,coastal
2089,2559,rural
2090,2560,north
2091,2561,south
2092,2562,east
2093,2563,west
2094,2564,central
2095,2566,coastal
2096,2567,rural
2097,2568,north
2098,2569,south
2099,2572,central
2100,2573,metro
2101,2574,coastal
2102,2575,rural
2103,2576,north
2104,2577,south
2105,2578,east
2106,2579,west
2107,2580,central
2108,2581,metro
2109,2582,coastal
2110,2583,rural
2111,2584,north
2112,2585,south
2113,2586,east
2114,2587,west
2115,2588,central
2116,2589,metro
2117,2590,coastal
2118,2591,rural
2119,2595,west
2120,2597,metro
2121,2598,coastal
2122,2599,rural
2123,2600,north
2124,2601,south
2125,2603,west
2126,2604,central
2127,2605,metro
2128,2606,coastal
2129,2608,north
2130,2609,south
2131,2610,east
2132,2611,west
2133,2613,metro
2134,2614,coastal
2135,2616,north
2136,2617,south
2137,2618,east
2138,2619,west
2139,2620,central
2140,2621,metro
2141,2622,coastal
2142,2623,rural
2143,2624,north
2144,2625,south
2145,2626,east
2146,2627,west
2147,2628,central
2148,2629,metro
2149,2630,coastal
2150,2631,rural
2151,2633,south
2152,2634,east
2153,2635,west
2154,2637,metro
2155,2638,coastal
2156,2639,rural
2157,2640,north
2158,2641,south
2159,2642,east
2160,2643,west
2161,2644,central
2162,2645,metro
2163,2646,coastal
2164,2647,rural
2165,2648,north
2166,2649,south
2167,2650,east
2168,2651,west
2169,2652,central
2170,2653,metro
2171,2654,coastal
2172,2656,north
2173,2657,south
2174,2658,east
2175,2659,west
2176,2660,central
2177,2661,metro
2178,2662,coastal
2179,2663,rural
2180,2664,north
2181,2665,south
2182,2666,east
2183,2668,central
2184,2671,rural
2185,2674,east
2186,2676,central
2187,2677,metro
2188,2678,coastal
2189,2680,north
2190,2681,south
2191,2683,west
2192,2684,central
2193,2685,metro
2194,2686,coastal
2195,2687,rural
2196,2688,north
2197,2691,west
2198,2692,central
2199,2693,metro
2200,2694,coastal
2201,2695,rural
2202,2696,north
2203,2698,east
2204,2699,west
2205,2700,central
2206,2702,coastal
2207,2703,rural
2208,2704,north
2209,2705,south
2210,2707,west
2211,2710,coastal
2212,2711,rural
2213,2713,south
2214,2714,east
2215,2715,west
2216,2717,metro
2217,2718,coastal
2218,2719,rural
2219,2720,north
2220,2721,south
2221,2722,east
2222,2723,west
2223,2724,central
2224,2725,metro
2225,2726,coastal
2226,2727,rural
2227,2728,north
2228,2729,south
2229,2730,east
2230,2732,central
2231,2733,metro
2232,2735,rural
2233,2736,north
2234,2737,south
2235,2740,central
2236,2741,metro
2237,2743,rural
2238,2744,north
2239,2747,west
2240,2749,metro
2241,2750,coastal
2242,2751,rural
2243,2752,north
2244,2753,south
2245,2754,east
2246,2755,west
2247,2756,central
2248,2758,coastal
2249,2759,rural
2250,2760,north
2251,2761,south
2252,2762,east
2253,2765,metro
2254,2766,coastal
2255,2767,rural
2256,2768,north
2257,2770,east
2258,2771,west
2259,2772,central
2260,2773,metro
2261,2775,rural
2262,2777,south
2263,2778,east
2264,2779,west
2265,2781,metro
2266,2782,coastal
2267,2783,rural
2268,2784,north
2269,2785,south
2270,2786,east
2271,2787,west
2272,2788,central
2273,2790,coastal
2274,2791,rural
2275,2793,south
2276,2794,east
2277,2795,west
2278,2796,central
2279,2797,metro
2280,2798,coastal
2281,2800,north
2282,2801,south
2283,2802,east
2284,2804,central
2285,2805,metro
2286,2806,coastal
2287,2808,north
2288,2811,west
2289,2812,central
2290,2814,coastal
2291,2816,north
2292,2817,south
2293,2818,east
2294,2819,west
2295,2820,central
2296,2821,metro
2297,2822,coastal
2298,2824,north
2299,2825,south
2300,2826,east
2301,2827,west
2302,2828,central
2303,2829,metro
2304,2830,coastal
2305,2833,south
2306,2837,metro
2307,2838,coastal
2308,2841,south
2309,2842,east
2310,2843,west
2311,2844,central
2312,2845,metro
2313,2847,rural
2314,2848,north
2315,2849,south
2316,2850,east
2317,2852,central
2318,2855,rural
2319,2856,north
2320,2858,east
2321,2860,central
2322,2861,metro
2323,2862,coastal
2324,2863,rural
2325,2864,north
2326,2865,south
2327,2866,east
2328,2867,west
2329,2868,central
2330,2869,metro
2331,2871,rural
2332,2872,north
2333,2873,south
2334,2874,east
2335,2875,west
2336,2876,central
2337,2877,metro
2338,2878,coastal
2339,2879,rural
2340,2880,north
2341,2881,south
2342,2882,east
2343,2883,west
2344,2884,central
2345,2885,metro
2346,2886,coastal
2347,2887,rural
2348,2889,south
2349,2890,east
2350,2891,west
2351,2892,central
2352,2893,metro
2353,2895,rural
2354,2896,north
2355,2897,south
2356,2898,east
2357,2899,west
2358,2900,central
2359,2901,metro
2360,2902,coastal
2361,2904,north
2362,2905,south
2363,2906,east
2364,2907,west
2365,2908,central
2366,2909,metro
2367,2910,coastal
2368,2911,rural
2369,2913,south
2370,2914,east
2371,2915,west
2372,2916,central
2373,2917,metro
2374,2918,coastal
2375,2919,rural
2376,2921,south
2377,2922,east
2378,2923,west
2379,2925,metro
2380,2926,coastal
2381,2927,rural
2382,2928,north
2383,2929,south
2384,2930,east
2385,2931,west
2386,2932,central
2387,2933,metro
2388,2934,coastal
2389,2935,rural
2390,2936,north
2391,2937,south
2392,2938,east
2393,2939,west
2394,2940,central
2395,2941,metro
2396,2942,coastal
2397,2943,rural
2398,2944,north
2399,2946,east
2400,2947,west
2401,2949,metro
2402,2950,coastal
2403,2951,rural
2404,2953,south
2405,2954,east
2406,2958,coastal
2407,2959,rural
2408,2960,north
2409,2961,south
2410,2962,east
2411,2964,central
2412,2967,rural
2413,2968,north
2414,2969,south
2415,2971,west
2416,2972,central
2417,2973,metro
2418,2974,coastal
2419,2975,rural
2420,2976,north
2421,2977,south
2422,2978,east
2423,2979,west
2424,2980,central
2425,2981,metro
2426,2982,coastal
2427,2983,rural
2428,2985,south
2429,2986,east
2430,2987,west
2431,2989,metro
2432,2990,coastal
2433,2991,rural
2434,2993,south
2435,2994,east
2436,2995,west
2437,2996,central
2438,2997,metro
2439,2998,coastal
2440,2999,rural
2441,3000,north
2442,3001,south
2443,3002,east
2444,3003,west
2445,3004,central
2446,3005,metro
2447,3006,coastal
2448,3007,rural
2449,3008,north
2450,3009,south
2451,3010,east
2452,3011,west
2453,3012,central
2454,3013,metro
2455,3014,coastal
2456,3015,rural
2457,3016,north
2458,3017,south
2459,3018,east
2460,3019,west
2461,3020,central
2462,3021,metro
2463,3022,coastal
2464,3023,rural
2465,3024,north
2466,3025,south
2467,3027,west
2468,3028,central
2469,3029,metro
2470,3030,coastal
2471,3031,rural
2472,3032,north
2473,3033,south
2474,3034,east
2475,3035,west
2476,3036,central
2477,3037,metro
2478,3038,coastal
2479,3040,north
2480,3042,east
2481,3043,west
2482,3044,central
2483,3045,metro
2484,3046,coastal
2485,3048,north
2486,3049,south
2487,3050,east
2488,3051,west
2489,3052,central
2490,3053,metro
2491,3056,north
2492,3057,south
2493,3058,east
2494,3059,west
2495,3060,central
2496,3062,coastal
2497,3063,rural
2498,3064,north
2499,3065,south
2500,3066,east
2501,3067,west
2502,3068,central
2503,3069,metro
2504,3070,coastal
2505,3071,rural
2506,3072,north
2507,3073,south
2508,3074,east
2509,3075,west
2510,3076,central
2511,3077,metro
2512,3078,coastal
2513,3079,rural
2514,3080,north
2515,3081,south
2516,3082,east
2517,3083,west
2518,3085,metro
2519,3086,coastal
2520,3088,north
2521,3089,south
2522,3090,east
2523,3091,west
2524,3092,central
2525,3093,metro
2526,3094,coastal
2527,3095,rural
2528,3096,north
2529,3098,east
2530,3099,west
2531,3101,metro
2532,3102,coastal
2533,3103,rural
2534,3106,east
2535,3107,west
2536,3108,central
2537,3109,metro
2538,3111,rural
2539,3112,north
2540,3113,south
2541,3115,west
2542,3116,central
2543,3117,metro
2544,3119,rural
2545,3120,north
2546,3121,south
2547,3122,east
2548,3124,central
2549,3125,metro
2550,3126,coastal
2551,3127,rural
2552,3128,north
2553,3129,south
2554,3130,east
2555,3131,west
2556,3132,central
2557,3133,metro
2558,3134,coastal
2559,3136,north
2560,3138,east
2561,3139,west
2562,3140,central
2563,3141,metro
2564,3142,coastal
2565,3143,rural
2566,3144,north
2567,3145,south
2568,3146,east
2569,3147,west
2570,3148,central
2571,3149,metro
2572,3151,rural
2573,3152,north
2574,3153,south
2575,3154,east
2576,3156,central
2577,3157,metro
2578,3158,coastal
2579,3159,rural
2580,3162,east
2581,3164,central
2582,3165,metro
2583,3167,rural
2584,3168,north
2585,3169,south
2586,3170,east
2587,3171,west
2588,3172,central
2589,3173,metro
2590,3174,coastal
2591,3175,rural
2592,3176,north
2593,3177,south
2594,3178,east
2595,3180,central
2596,3181,metro
2597,3183,rural
2598,3184,north
2599,3185,south
2600,3187,west
2601,3188,central
2602,3190,coastal
2603,3191,rural
2604,3192,north
2605,3193,south
2606,3194,east
2607,3195,west
2608,3201,south
2609,3203,west
2610,3205,metro
2611,3206,coastal
2612,3208,north
2613,3210,east
2614,3212,central
2615,3215,rural
2616,3216,north
2617,3217,south
2618,3218,east
2619,3219,west
2620,3220,central
2621,3221,metro
2622,3222,coastal
2623,3223,rural
2624,3224,north
2625,3225,south
2626,3226,east
2627,3228,central
2628,3229,metro
2629,3230,coastal
2630,3231,rural
2631,3232,north
2632,3233,south
2633,3234,east
2634,3235,west
2635,3236,central
2636,3237,metro
2637,3239,rural
2638,3240,north
2639,3241,south
2640,3242,east
2641,3243,west
2642,3244,central
2643,3245,metro
2644,3247,rural
2645,3248,north
2646,3249,south
2647,3250,east
2648,3251,west
2649,3252,central
2650,3253,metro
2651,3254,coastal
2652,3255,rural
2653,3256,north
2654,3257,south
2655,3260,central
2656,3261,metro
2657,3262,coastal
2658,3263,rural
2659,3264,north
2660,3265,south
2661,3266,east
2662,3267,west
2663,3268,central
2664,3269,metro
2665,3270,coastal
2666,3271,rural
2667,3272,north
2668,3273,south
2669,3274,east
2670,3275,west
2671,3277,metro
2672,3278,coastal
2673,3279,rural
2674,3280,north
2675,3281,south
2676,3282,east
2677,3283,west
2678,3284,central
2679,3287,rural
2680,3289,south
2681,3290,east
2682,3291,west
2683,3292,central
2684,3293,metro
2685,3295,rural
2686,3296,north
2687,3297,south
2688,3299,west
2689,3301,metro
2690,3302,coastal
2691,3303,rural
2692,3304,north
2693,3307,west
2694,3308,central
2695,3309,metro
2696,3310,coastal
2697,3311,rural
2698,3312,north
2699,3316,central
2700,3317,metro
2701,3318,coastal
2702,3320,north
2703,3321,south
2704,3322,east
2705,3323,west
2706,3324,central
2707,3326,coastal
2708,3327,rural
2709,3329,south
2710,3330,east
2711,3332,central
2712,3333,metro
2713,3335,rural
2714,3336,north
2715,3337,south
2716,3338,east
2717,3339,west
2718,3340,central
2719,3341,metro
2720,3342,coastal
2721,3343,rural
2722,3344,north
